Species_code,X,Y,Clusters_id,Land_use,Soil_type,UTM18N_Easting,UTM18N_Northing,Longitude,Latitude,Elevation(m),DBH
TSUCAN,15.568,114.329,2,Pasture1973,130E,721423.8494,4846094.061,-72.25047783565522,43.73481227449781,127.92,28.3
TSUCAN,14.151,111.533,2,Managed Forest,130E,721420.8978,4846095.287,-72.25051394054258,43.73482418190806,127.26,25.4
TSUCAN,7.645,118.882,2,Pasture1973,130E,721427.4839,4846102.61,-72.25042923508624,43.734888075060226,127.74,21
TSUCAN,17.919,107.337,2,Managed Forest,130E,721417.1434,4846091.052,-72.25056225165203,43.734787215260255,128.28,9.8
TSUCAN,14.151,111.533,2,Managed Forest,130E,721420.8978,4846095.287,-72.25051394054258,43.73482418190806,127.26,19.2
TSUCAN,1.079,125.637,2,Pasture1973,130E,721433.4706,4846109.944,-72.2503519595083,43.73495224605922,127.69,49.7
TSUCAN,1.446,128.384,1,Pasture1973,130E,721436.2531,4846109.796,-72.25031750804048,43.73495008413187,128.41,10.4
TSUCAN,2.065,129.658,1,Pasture1973,130E,721437.5949,4846109.265,-72.25030108386191,43.734944907881484,128.57,26.9
FRANIG,4.478,129.751,1,Pasture1973,130E,721437.9642,4846106.786,-72.25029752422321,43.73492250260962,129.33,23.7
ULMRUB,9.211,127.762,1,Pasture1973,130E,721436.5221,4846101.74,-72.25031748922092,43.7348775518194,129.88,2
ULMRUB,7.479,124.623,2,Pasture1973,130E,721433.1922,4846103.262,-72.25035816440898,43.734892234332655,128.95,2.1
FRANIG,5.004,124.033,2,Pasture1973,130E,721432.3201,4846105.764,-72.25036795101555,43.73491499659427,128.45,38.2
CARCAR,6.427,130.264,1,Pasture1973,130E,721438.6992,4846104.82,-72.25028921740297,43.734904601821945,129.93,7.5
FRANIG,7.788,136.977,3,Pasture1973,130E,721445.5521,4846103.979,-72.25020456468278,43.73489499184297,130.4,20.1
FRANIG,8.345,136.946,3,Pasture1973,130E,721445.585,4846103.403,-72.25020439383452,43.73488980173769,130.4,14.2
FRANIG,9.056,138.438,3,Pasture1973,130E,721447.1549,4846102.795,-72.25018517218646,43.73488386485236,130.95,13.3
TSUCAN,0.58,131.694,1,Pasture1973,130E,721439.456,4846110.967,-72.25027729898305,43.73495965913927,128.67,14.8
CARCAR,2.622,133.714,3,Pasture1973,130E,721441.7051,4846109.031,-72.2502501998485,43.734941576018535,129.29,6.4
CARCAR,0.828,134.957,1,Pasture1973,130E,721442.7396,4846110.984,-72.25023656422478,43.734958831485116,129.14,5
CARCAR,0.704,136.915,1,Pasture1973,130E,721444.6787,4846111.276,-72.25021239256202,43.734960878541216,129.29,6.3
ACESAC,13.097,136.585,3,Pasture1973,130E,721445.7693,4846098.474,-72.25020413787611,43.734845417529606,131.33,19.8
POPTRE,12.077,136.818,3,Pasture1973,130E,721445.8849,4846099.545,-72.25020226296195,43.73485501509288,131.39,10.8
FRANIG,10.777,138.776,3,Pasture1973,130E,721447.6893,4846101.049,-72.2501792629134,43.73486800254128,131.13,7.7
FAGGRA,13.19,126.142,1,Pasture1973,130E,721435.3618,4846097.503,-72.25033362575405,43.7348397926533,130.14,24.6
FRANIG,19.408,126.935,1,Pasture1973,130E,721436.8653,4846091.16,-72.25031758951857,43.7347822976451,131.21,6.1
CARCAR,0.704,136.915,1,Pasture1973,130E,721444.6787,4846111.276,-72.25021239256202,43.734960878541216,129.29,7.6
TSUCAN,4.396,145.013,3,Pasture1973,130C,721453.1804,4846108.149,-72.25010823059317,43.73493021687965,130.87,22.4
ACESAC,9.576,140.32,3,Pasture1973,130C,721449.092,4846102.417,-72.25016130129988,43.73487988682227,131.37,1.5
ULMAME,9.062,140.831,3,Pasture1973,130C,721449.5429,4846102.989,-72.25015547304177,43.73488489647663,131.12,14
FRANIG,8.205,141.24,3,Pasture1973,130C,721449.8527,4846103.907,-72.25015125239713,43.73489306003296,131.12,9.1
FRAAME,8.616,140.968,3,Pasture1973,130C,721449.6285,4846103.46,-72.25015421733092,43.734889106872366,131.12,4.4
FRANIG,7.622,140.49,3,Pasture1973,130E,721449.0377,4846104.445,-72.25016113956838,43.734898141941564,130.92,7.4
FRANIG,6.217,141.65,3,Pasture1973,130C,721450.034,4846105.99,-72.25014814577531,43.7349117394397,130.89,14.2
FRAAME,4.366,142.366,3,Pasture1973,130C,721450.5362,4846107.959,-72.2501411058586,43.73492929775179,130.67,9.4
FRANIG,3.783,143.082,3,Pasture1973,130C,721451.1838,4846108.62,-72.25013280119396,43.73493504908926,130.49,3.3
TSUCAN,5.394,143.866,3,Pasture1973,130C,721452.1504,4846107.025,-72.25012146900092,43.734920415731544,130.85,16
FAGGRA,8.41,146.662,3,Pasture1973,130C,721455.2853,4846104.15,-72.25008376976471,43.73489362310743,132.25,2.5
FAGGRA,9.747,145.98,3,Pasture1973,130C,721454.7581,4846102.715,-72.25009089984334,43.73488087481632,132.41,10.8
TILAME,6.251,145.128,3,Pasture1973,130C,721453.5076,4846106.247,-72.25010495556613,43.734913013449805,131.35,42
TSUCAN,7.896,144.105,3,Pasture1973,130C,721452.6755,4846104.466,-72.2501160099339,43.73489724444531,131.73,29
FAGGRA,8.033,143.252,3,Pasture1973,130C,721451.8402,4846104.253,-72.25012645819554,43.7348955782691,131.43,17
PINSTR,6.868,147.72,3,Pasture1973,130C,721456.1641,4846105.828,-72.25007217857389,43.7349084518274,132.23,17.5
ACESAC,5.017,148.231,3,Pasture1973,130C,721456.4618,4846107.779,-72.25006768253975,43.73492590932221,131.83,59.8
TSUCAN,5.017,147.822,3,Pasture1973,130C,721456.0538,4846107.745,-72.2500727571209,43.734925725386425,131.83,4.6
TSUCAN,3.543,147.072,3,Pasture1973,130C,721455.1367,4846109.201,-72.25008353258451,43.73493909386385,130.97,9.4
TSUCAN,3.098,147.515,3,Pasture1973,130C,721455.5277,4846109.697,-72.2500784785783,43.73494343789314,130.97,7.3
FRANIG,5.017,145.503,3,Pasture1973,130C,721453.7403,4846107.55,-72.25010153264645,43.73492466254236,131.05,17.6
PINSTR,1.624,150.107,3,Pasture1973,130C,721457.9447,4846111.434,-72.2500477841915,43.73495833786253,131.26,16.2
TSUCAN,1.213,150.311,3,Pasture1973,130C,721458.1011,4846111.875,-72.25004566266784,43.734962257306684,131.26,19.2
TSUCAN,3.578,151.368,3,Pasture1973,130C,721459.4265,4846109.525,-72.2500301911218,43.73494072666407,131.82,30.2
TSUCAN,4.572,150.754,3,Pasture1973,130C,721458.9278,4846108.449,-72.25003681985999,43.73493119854687,132.06,8.5
QUERUB,5.017,152.732,3,Pasture1973,130C,721460.9521,4846108.156,-72.25001183238238,43.7349279588947,132.3,27
FRANIG,6.148,152.016,3,Pasture1973,130C,721460.3674,4846106.931,-72.25001958918122,43.73491711642435,132.44,13.8
ACESAC,8.068,156.876,3,Pasture1973,130C,721465.4358,4846105.359,-72.24995737139936,43.734901464912646,133.14,11.7
ACESAC,8.548,159.228,3,Pasture1973,130C,721467.8371,4846105.061,-72.24992770992831,43.73489806768331,133.58,3.2
FRANIG,8.068,159.467,3,Pasture1973,130C,721468.0206,4846105.576,-72.2499252217883,43.734902644553614,133.8,9
POPTRE,1.213,159.16,3,Pasture1973,130C,721466.929,4846112.616,-72.2499358616337,43.734966285089236,132.31,31
ACESAC,3.406,154.966,3,Pasture1973,130C,721462.9962,4846110.004,-72.24998571748971,43.73494396849493,132.24,4.7
FRANIG,2.584,154.761,3,Pasture1973,130C,721462.6975,4846110.834,-72.24998908052055,43.73495152234,132.14,12.9
ACESAC,17.905,146.185,3,Pasture1973,130C,721455.8972,4846094.323,-72.25008022752203,43.73480506083662,134.19,4.1
ACESAC,16.705,145.98,3,Pasture1973,130C,721455.5552,4846095.542,-72.25008396740897,43.734816126097904,133.79,3.9
PINSTR,16.877,145.026,3,Pasture1973,130C,721454.6232,4846095.285,-72.25009563318328,43.73481409308645,133.53,54.3
ACESAC,19.824,142.639,3,Pasture1973,130C,721452.5795,4846092.047,-72.25012231550788,43.734785582315446,133.79,4.4
ACERUB,16.397,149.902,3,Pasture1973,130C,721459.4326,4846096.189,-72.25003560816522,43.73482078697517,134.41,32.5
PRUSER,15.677,149.663,3,Pasture1973,130C,721459.1117,4846096.911,-72.2500392910326,43.73482737614625,134.41,21.6
FRANIG,14.409,149.629,3,Pasture1973,130C,721458.9325,4846098.215,-72.25004097663752,43.73483915724087,133.91,7.8
CARCAR,12.249,142.98,3,Pasture1973,130C,721452.0519,4846099.884,-72.2501256318034,43.73485622226341,132.55,3.9
FAGGRA,11.838,142.57,3,Pasture1973,130C,721451.5958,4846100.273,-72.25013112876553,43.7348598569574,132.33,15.5
FRANIG,13.552,151.402,3,Pasture1973,130C,721460.6031,4846099.247,-72.25001983053522,43.73484793966314,133.75,5.7
ACESAC,13.929,150.891,3,Pasture1973,130C,721460.1365,4846098.816,-72.250025795459507,43.7348442027939,134.05,2.1
ACESAC,14.409,151.368,3,Pasture1973,130C,721460.6673,4846098.361,-72.25001939915805,43.73483995221262,134.05,2.7
FRANIG,17.562,150.993,3,Pasture1973,130C,721460.6545,4846095.079,-72.25002090968336,43.73481043923264,134.81,6.3
FRAAME,15.266,153.824,3,Pasture1973,130C,721463.2157,4846097.683,-72.24998806969208,43.73483309352348,134.83,14.5
ACESAC,19.893,156.108,3,Pasture1973,130C,721466.0243,4846093.105,-72.24995511921715,43.73479108230769,136.54,4.3
ACESAC,19.482,157.336,3,Pasture1973,130C,721467.2023,4846093.632,-72.24994029101127,43.73479547009238,136.74,3
ACESAC,18.282,157.95,3,Pasture1973,130C,721467.6774,4846094.92,-72.24993386767375,43.734806911883005,136.44,5.6
PINSTR,17.973,159.723,3,Pasture1973,130C,721469.4107,4846095.387,-72.24991217659463,43.734810594209286,136.56,33.1
FRAAME,15.917,156.142,3,Pasture1973,130C,721465.6027,4846097.206,-72.24995865934713,43.73482809072981,135.25,20.2
ULMAME,15.643,156.927,3,Pasture1973,130C,721466.3545,4846097.555,-72.24994919075768,43.73483100494981,135.42,8.7
ACESAC,14.889,156.961,3,Pasture1973,130C,721466.302,4846098.335,-72.24994952066574,43.734838035590805,135.2,3.3
FRAAME,14.409,159.757,3,Pasture1973,130C,721469.0363,4846099.064,-72.24991530590037,43.73484377527426,135.48,13.4
FRANIG,13.415,156.858,3,Pasture1973,130C,721466.0304,4846099.846,-72.24995226706402,43.7348517059446,134.92,10.7
ACESAC,12.558,157.916,3,Pasture1973,130C,721466.9877,4846100.818,-72.24993999297615,43.73486016176675,134.86,2.6
FRANIG,12.181,158.086,3,Pasture1973,130C,721467.1141,4846101.221,-72.24993825920184,43.73486374841393,134.6,9.1
FRANIG,11.632,158.973,3,Pasture1973,130C,721467.9361,4846101.861,-72.24992780003086,43.734869258786865,134.8,9
ACESAC,11.838,159.655,3,Pasture1973,130C,721468.64,4846101.706,-72.24991913314578,43.73486765456525,134.8,2.3
ACESAC,10.433,159.791,3,Pasture1973,130C,721468.6148,4846103.165,-72.2499188447669,43.73488078366693,134.3,4.3
FRANIG,10.467,158.154,3,Pasture1973,130C,721466.9856,4846102.993,-72.249939123175,43.73487972334481,134.08,7.6
ACERUB,11.564,157.472,3,Pasture1973,130C,721466.4309,4846101.805,-72.24994649263945,43.734869204680955,134.4,9.1
FRANIG,10.433,156.552,3,Pasture1973,130C,721465.3835,4846102.894,-72.24995903538401,43.73487931145414,133.93,6.1
ACESAC,10.364,155.529,3,Pasture1973,130C,721464.355,4846102.879,-72.24997179842426,43.734879483712454,133.73,3.3
ULMRUB,10.33,154.676,3,Pasture1973,130C,721463.5002,4846102.843,-72.24998241564936,43.73487941522984,133.53,5.6
FRANIG,12.763,155.665,3,Pasture1973,130C,721464.7655,4846100.418,-72.24996772047932,43.734857228012785,134.23,6.6
ACESAC,12.969,153.448,3,Pasture1973,130C,721462.5774,4846100.019,-72.24999502461361,43.73485429306174,133.85,4.1
PINSTR,6.868,147.721,3,Pasture1973,130C,721456.1651,4846105.828,-72.25007216617051,43.73490845152875,132.23,16.5
ACESAC,8.068,156.876,3,Pasture1973,130C,721465.4358,4846105.359,-72.24995737139936,43.734901464912646,133.14,9.6
ACESAC,17.165,171.709,3,Pasture1973,130C,721481.2756,4846097.225,-72.24976425499476,43.73482358072468,138.08,1.9
CARCAR,14.043,172.911,3,Pasture1973,130C,721482.117,4846100.544,-72.24975245167917,43.73485317897895,137.53,2.8
ACERUB,13.646,172.579,3,Pasture1973,130C,721481.7404,4846100.925,-72.24975696584576,43.73485671799752,137.42,28.7
BETPAP,13.541,173.039,3,Pasture1973,130C,721482.1872,4846101.072,-72.24975136347378,43.73485790660082,137.35,14.2
ACERUB,18.355,172.783,3,Pasture1973,130C,721482.4833,4846096.088,-72.24974974380997,43.734812994364034,138.53,4.6
FRAAME,20.128,173.704,3,Pasture1973,130C,721483.6053,4846094.338,-72.24973654810026,43.73479692055854,139.17,18.3
ACERUB,17.086,173.96,3,Pasture1973,130C,721483.5122,4846097.495,-72.24973640244029,43.73482534096838,138.47,20
ACERUB,17.112,175.904,3,Pasture1973,130C,721485.4545,4846097.631,-72.24971225538818,43.73482598397172,138.79,21.2
ACESAC,16.398,175.853,3,Pasture1973,130C,721485.3218,4846098.363,-72.24971359978947,43.734832606876715,138.59,1.9
ACESAC,18.064,177.864,3,Pasture1973,130C,721487.5189,4846096.814,-72.24968698644756,43.73481801965869,139.35,5.7
FRANIG,6.345,163.133,3,Pasture1973,130C,721471.4805,4846107.659,-72.24988144939384,43.73492034477534,133.9,8.3
FRAAME,4.996,164.488,3,Pasture1973,130C,721472.6777,4846109.164,-72.24986598017149,43.73493352249723,133.62,16
FRAAME,7.879,162.724,3,Pasture1973,130C,721471.2482,4846106.044,-72.24988499590485,43.7349058895865,134.16,11.8
ULMRUB,7.694,164.847,3,Pasture1973,130C,721473.3449,4846106.413,-72.24985883776793,43.73490858200193,134.56,2
ACERUB,7.615,168.427,3,Pasture1973,130C,721476.9073,4846106.794,-72.249814495065,43.734910944579816,135.35,11.3
FRANIG,6.689,167.302,3,Pasture1973,130C,721475.6789,4846107.654,-72.24982937713096,43.73491904590486,134.73,5.8
ACERUB,5.922,167.43,3,Pasture1973,130C,721475.7187,4846108.456,-72.24982855313165,43.73492624683686,134.47,19.1
ACESAC,5.498,167.609,3,Pasture1973,130C,721475.8487,4846108.908,-72.24982675451331,43.734930273090335,134.47,3
ACERUB,4.44,167.762,3,Pasture1973,130C,721475.8802,4846110.011,-72.24982590947893,43.73494018355665,134.01,5.4
ACESAC,3.779,167.327,3,Pasture1973,130C,721475.3705,4846110.656,-72.24983196580392,43.734946136619335,134.01,10.6
TILAME,1.451,161.88,3,Pasture1973,130C,721469.6698,4846112.599,-72.24990187344244,43.73496531364426,132.51,15.3
PINSTR,0.816,161.419,3,Pasture1973,130C,721469.1371,4846113.215,-72.24990822700025,43.73497101275959,132.41,33.3
PINSTR,0.419,160.985,3,Pasture1973,130C,721468.6587,4846113.588,-72.24991400714458,43.73497451022728,132.29,24.6
ACESAC,2.989,171.858,3,Pasture1973,130C,721479.8002,4846111.85,-72.24977653073987,43.73495555189682,134.68,15
ACERUB,2.429,171.53,3,Pasture1973,130C,721479.4088,4846112.4,-72.2497811588727,43.73496061524309,134.44,6.4
FRANIG,6.001,172.067,3,Pasture1973,130C,721480.3537,4846108.763,-72.24977093703716,43.73492762352665,135.47,16.5
PINSTR,6.318,173.09,3,Pasture1973,130C,721481.4106,4846108.522,-72.24975792718209,43.73492514041729,135.67,17.6
ACESAC,6.186,175.29,3,Pasture1973,130C,721483.5902,4846108.842,-72.24973076097672,43.73492736735962,136.1,8.5
PINSTR,7.165,178.154,3,Pasture1973,130C,721486.5596,4846108.073,-72.24969424716792,43.73491956443502,136.64,17.6
FRAAME,4.705,176.824,3,Pasture1973,130C,721484.9509,4846110.498,-72.24971320156864,43.73494185425076,136.08,7.9
FRANIG,1.027,178.512,3,Pasture1973,130C,721486.2135,4846114.43,-72.24969592138905,43.73497683973338,135.39,14.6
ACESAC,0.181,173.627,3,Pasture1973,130C,721481.2433,4846114.893,-72.24975737797186,43.73498248822308,134.48,6.5
FRAAME,0.657,172.656,3,Pasture1973,130C,721480.3291,4846114.321,-72.24976895276001,43.734977616965004,134.26,20
ULMRUB,2.059,174.011,3,Pasture1973,130C,721481.8415,4846112.989,-72.2497507425512,43.734965185858286,134.68,3.5
ACESAC,2.191,174.957,3,Pasture1973,130C,721482.8004,4846112.933,-72.24973887201597,43.73496439582132,135.05,8.2
ACESAC,2.985,176.313,3,Pasture1973,130C,721484.2441,4846112.228,-72.24972125565697,43.73495762417801,135.53,9.1
FRAAME,3.329,175.239,3,Pasture1973,130C,721483.2121,4846111.783,-72.24973423924763,43.73495393028694,135.51,18.5
PINSTR,14.123,160.482,3,Pasture1973,130C,721469.7268,4846099.42,-72.24990659474915,43.73484677075296,135.48,24.1
FRAAME,16.451,162.783,3,Pasture1973,130C,721472.2891,4846097.213,-72.24987572267231,43.73482615675876,136.56,14.7
FRAAME,16.345,163.576,3,Pasture1973,130C,721473.068,4846097.388,-72.24986598961824,43.7348274980021,136.76,12.7
ACESAC,18.302,162.528,3,Pasture1973,130C,721472.2467,4846095.283,-72.24987704352782,43.73480881188923,137.1,7.2
ACESAC,18.17,164.369,3,Pasture1973,130C,721474.0682,4846095.574,-72.24985433096322,43.73481088499959,137.46,7.6
ACESAC,17.879,165.494,3,Pasture1973,130C,721475.1572,4846095.968,-72.24984066142642,43.734814103211086,137.6,8.2
FRAAME,17.297,165.264,3,Pasture1973,130C,721474.8611,4846096.549,-72.24984409474617,43.734819416891895,137.24,25
ACESAC,14.757,166.492,3,Pasture1973,130C,721475.7951,4846099.27,-72.24983138923574,43.73484360936236,136.62,5.7
PINSTR,16.001,169.152,3,Pasture1973,130C,721478.5913,4846098.211,-72.24979714317627,43.734833250073656,137.44,19.9
ACESAC,16.689,169.817,3,Pasture1973,130C,721479.3336,4846097.557,-72.24978820555278,43.73482714659721,137.8,5.2
ACESAC,17.615,169.74,3,Pasture1973,130C,721479.3628,4846096.596,-72.24978823921674,43.734818495084546,137.98,4
FRANIG,12.641,168.436,3,Pasture1973,130C,721477.4921,4846101.614,-72.24980937523704,43.734864183384204,136.54,7.9
ACESAC,12.377,169.254,3,Pasture1973,130C,721478.2779,4846101.955,-72.24979948821611,43.73486701548846,136.68,5.9
ACESAC,13.302,169.996,3,Pasture1973,130C,721479.1241,4846101.063,-72.24978935991213,43.73485874051799,136.82,2.1
FRAAME,11.556,168.359,3,Pasture1973,130C,721477.291,4846102.726,-72.24981141151646,43.73487424426218,136.28,5.1
FRANIG,11.98,166.748,3,Pasture1973,130C,721475.7324,4846102.154,-72.24983097900605,43.734869565457515,135.94,9.8
ACERUB,10.287,167.464,3,Pasture1973,130C,721476.2527,4846103.959,-72.24982378205405,43.73488564340149,135.87,18.7
ACESAC,10.101,165.136,3,Pasture1973,130C,721473.909,4846103.956,-72.24985285305897,43.73488631639906,135.51,2.3
ACESAC,10.154,162.502,3,Pasture1973,130C,721471.2873,4846103.68,-72.24988548464756,43.73488461717992,134.96,4.6
ACESAC,10.075,162.144,3,Pasture1973,130C,721470.9211,4846103.732,-72.24989000534195,43.7348851942127,134.96,3
FRAAME,11.371,163.167,3,Pasture1973,130C,721472.0902,4846102.481,-72.24987601984557,43.73487359413187,135.36,17.8
ACESAC,12.006,162.656,3,Pasture1973,130C,721471.6531,4846101.784,-72.24988172844536,43.734867456178314,135.44,14.9
ACESAC,12.033,162.323,3,Pasture1973,130C,721471.324,4846101.728,-72.24988583345802,43.734867050828626,135.44,8.8
ACESAC,12.668,163.321,3,Pasture1973,130C,721472.3924,4846101.157,-72.24987281689695,43.734861596429724,135.64,9.3
ACERUB,15.472,176.739,3,Pasture1973,130C,721486.0996,4846099.392,-72.24970352859623,43.7348416289169,138.63,9.5
FRAAME,16.424,177.379,3,Pasture1973,130C,721486.8472,4846098.464,-72.24969463810982,43.73483305962071,138.79,18.8
ACESAC,10.763,172.852,3,Pasture1973,130C,721481.6824,4846103.92,-72.2497564515655,43.73488367097061,136.73,2.5
ACESAC,11.636,172.57,3,Pasture1973,130C,721481.5011,4846102.997,-72.24975908048978,43.7348754240832,136.73,3.1
ACERUB,12.033,172.57,3,Pasture1973,130C,721481.5466,4846102.587,-72.24975868502042,43.73487172314251,137.02,11
POPTRE,12.271,173.107,3,Pasture1973,130C,721482.1096,4846102.387,-72.24975178430992,43.73486975628195,137.13,45.7
BETPAP,12.403,173.593,3,Pasture1973,130C,721482.6095,4846102.292,-72.24974562300109,43.73486875258891,137.13,11.4
ACESAC,11.9,173.747,3,Pasture1973,130C,721482.7055,4846102.823,-72.24974421355232,43.73487349948553,137.13,14.8
ACERUB,17.086,173.96,3,Pasture1973,130C,721483.5122,4846097.495,-72.24973640244029,43.73482534096838,138.47,16.8
ACESAC,2.191,174.957,3,Pasture1973,130C,721482.8004,4846112.933,-72.24973887201597,43.73496439582132,135.05,3.7
ACESAC,12.006,162.656,3,Pasture1973,130C,721471.6531,4846101.784,-72.24988172844536,43.734867456178314,135.44,10.2
ACESAC,0.675,182.383,3,Pasture1973,130C,721490.035,4846115.118,-72.24964823845333,43.734981885873495,136.11,6
ACESAC,0.181,183.919,3,Pasture1973,130C,721491.5107,4846115.756,-72.24962967196707,43.7349871829801,136.37,4.3
ACERUB,1.048,184.754,3,Pasture1973,130C,721492.4431,4846114.932,-72.24961844648469,43.73497949380849,136.83,8.2
FRAAME,1.94,185.295,3,Pasture1973,130C,721493.085,4846114.058,-72.24961084478426,43.734971441728106,137.05,11.1
PINSTR,1.337,185.786,3,Pasture1973,130C,721493.5057,4846114.721,-72.24960535356833,43.73497727878524,137.05,21.4
ACERUB,3.482,184.165,3,Pasture1973,130C,721492.1343,4846112.374,-72.24962333037416,43.73495658057286,137.27,4.8
FRAAME,3.145,186.229,3,Pasture1973,130C,721494.1548,4846112.894,-72.24959805514132,43.73496065371186,137.73,15.4
ACERUB,2.277,186.671,3,Pasture1973,130C,721494.4963,4846113.826,-72.24959343546176,43.73496893368638,137.51,20.3
ACESAC,1.217,188.636,3,Pasture1973,130C,721496.3352,4846115.083,-72.24957010907548,43.734979689298555,137.61,4.7
ACESAC,2.253,188.489,3,Pasture1973,130C,721496.3072,4846114.003,-72.24957090126642,43.73496998464126,137.75,5.8
ACERUB,3.024,188.538,3,Pasture1973,130C,721496.4444,4846113.212,-72.24956952536795,43.73496282977222,137.95,31.1
FRAAME,5.819,186.867,3,Pasture1973,130C,721495.0976,4846110.191,-72.24958747470443,43.734936062573304,138.32,18.4
ACESAC,7.024,188.342,3,Pasture1973,130C,721496.7071,4846109.073,-72.2495679720242,43.734925527052845,138.68,3.3
ACESAC,6.036,188.44,3,Pasture1973,130C,721496.6917,4846110.099,-72.24956774038495,43.73493475902245,138.54,3.9
FRAAME,7.771,186.499,3,Pasture1973,130C,721494.9541,4846108.148,-72.24959009617672,43.73491773163752,138.64,13.2
FRAAME,7.193,183.6,3,Pasture1973,130C,721491.9958,4846108.501,-72.24962664365542,43.73492178996775,137.98,12.1
PINSTR,8.807,183.182,3,Pasture1973,130C,721491.7637,4846106.802,-72.24963022234905,43.73490657927149,137.9,30.8
FRAAME,5.602,182.027,3,Pasture1973,130C,721490.2443,4846110.009,-72.24964774697209,43.73493587537162,137.06,15.5
ACESAC,17.92,198.63,3,Pasture1973,130C,721508.2189,4846098.703,-72.24942945894033,43.73482882549019,142.39,21.4
FRAPEN,19.257,185.37,3,Pasture1973,130C,721495.1437,4846096.214,-72.24959266054717,43.73481034612307,140.61,9.4
